Label,AnnRet,AnnVol,Sharpe,Sortino,MaxDD,TotalRet,Primary,Pair,Method,Window
VFH-VPU,-0.027077725015912452,0.0853814117982512,-0.9027459653400944,-0.5224400951008976,-0.13581698626225858,-0.059688876334022756,VFH,VPU,adaptive,10
VOX-VGT,-0.01897840649873175,0.07618005220654082,-0.9054654663627184,-0.40079633377146623,-0.13917109868218913,-0.042890585096773015,VOX,VGT,adaptive,10
VDE-VOX,-0.04080678780612077,0.09996190053979687,-0.9084139788835717,-0.6526418225551549,-0.18579123005598963,-0.08769388641227671,VDE,VOX,standard,20
VIS-VPU,-0.01987441214855772,0.07672911088235074,-0.9106636496244115,-0.4312144337099134,-0.15560675997406226,-0.044679520499455117,VIS,VPU,ewma,20
VCR-VDE,-0.04428513863598186,0.10258688107214656,-0.9190759836988672,-0.7197093028837407,-0.20102386655907434,-0.09450561915672817,VCR,VDE,ewma,20
VHT-VPU,-0.01665179690638468,0.07235957339573276,-0.9211192628495412,-0.35691197057020596,-0.09916982601403912,-0.037876511797505175,VHT,VPU,ewma,20
VAW-VDC,-0.01978535111585469,0.07570740319517155,-0.9217771072658508,-0.43791559928998147,-0.12836783482396996,-0.04436570177783017,VAW,VDC,standard,5
VCR-VFH,-0.014702847881636196,0.07002991499842817,-0.9239315495826095,-0.35531934728030956,-0.10204112556147804,-0.03378344026279745,VCR,VFH,adaptive,20
VGT-VPU,-0.05728853572701856,0.11517396248061777,-0.9315346404364068,-0.7896499145406399,-0.21737481231981326,-0.12021223716200335,VGT,VPU,ewma,5
VGT-VDC,-0.06611691334220002,0.1245788966832605,-0.9320753067626297,-0.9156162158974215,-0.2150309499560652,-0.137564316727122,VGT,VDC,standard,10
VIS-VOX,-0.009964029210641167,0.06416594760050481,-0.9345148237188879,-0.2538876118783783,-0.09769756476358593,-0.02379869713619076,VIS,VOX,standard,15
VGT-VNQ,-0.05172397227413449,0.10882009960959857,-0.9347902881827704,-0.8173326045538315,-0.19728957996852614,-0.10906025047296808,VGT,VNQ,ewma,15
VFH-VAW,-0.006075170627116604,0.05997951953906075,-0.9349052986427888,-0.15880906264121816,-0.0690171384576661,-0.015651371284730486,VFH,VAW,ewma,5
VDE-VPU,-0.04496267919129147,0.10113769794050119,-0.9389444403525727,-0.6639667094912924,-0.237415746224811,-0.09549982152074754,VDE,VPU,adaptive,20
VDE-VIS,-0.02944600577182147,0.08457986578312249,-0.9393016297227856,-0.5786545716829041,-0.1444317089494186,-0.06402094513047885,VDE,VIS,standard,20
VGT-VAW,-0.038670857233739524,0.09415236770824104,-0.9417804288099515,-0.7576533713354736,-0.1605973336983526,-0.08272345072079146,VGT,VAW,standard,10
VIS-VOX,-0.008036588782404574,0.06162141440702438,-0.9418250025723008,-0.2088127827371474,-0.09881024539215488,-0.01970637246617457,VIS,VOX,ewma,15
VHT-VNQ,-0.007703241954866733,0.06107434285680836,-0.9448033209322392,-0.20342173603697006,-0.09361348700610672,-0.01898449063507257,VHT,VNQ,ewma,15
VFH-VGT,-0.033407132109400155,0.08827723555475539,-0.9448317177724203,-0.6206840385171997,-0.16306577290768476,-0.07201067914369486,VFH,VGT,ewma,5
VHT-VNQ,-0.008465366207247924,0.06186383529255427,-0.94506533471074,-0.22142121647438678,-0.11005765953811864,-0.020577976445459223,VHT,VNQ,adaptive,15
VGT-VDC,-0.06677996966124276,0.122461929301374,-0.953602236445678,-0.9049661094914362,-0.28718999297906234,-0.13827435838003532,VGT,VDC,adaptive,5
VHT-VPU,-0.01794467113344721,0.071117074538115,-0.9553918179948814,-0.40132909650989035,-0.13052365785374287,-0.0401911042625448,VHT,VPU,ewma,10
VDE-VHT,-0.04188798909874173,0.09616336606570598,-0.9555404813508397,-0.6741626657541158,-0.2406401593378309,-0.08899979081758025,VDE,VHT,ewma,20
VAW-VPU,-0.03072994716494041,0.0844828782108984,-0.9555776137670234,-0.5943756145378697,-0.19480226272683376,-0.0664134766957758,VAW,VPU,standard,15
VNQ-VIS,-0.012460207520760056,0.06526580253867797,-0.9570127860412769,-0.30714411811697867,-0.08934830505374047,-0.028808888356922302,VNQ,VIS,standard,20
VDE-VGT,-0.06893671936600644,0.12411648344056765,-0.9582669124118266,-0.9159108932549159,-0.23503257428466096,-0.14236659343083502,VDE,VGT,standard,5
VDC-VCR,-0.04637388834646011,0.1002321306927939,-0.9615069307649546,-0.7356579626410008,-0.19968620842873697,-0.09787061948239939,VDC,VCR,adaptive,5
VDE-VCR,-0.05285252659031099,0.1066685368842667,-0.964225530738309,-0.7884242343382009,-0.19730698840447358,-0.11069272733537305,VDE,VCR,adaptive,15
VIS-VPU,-0.028188396287548455,0.08092459850504331,-0.966188250939245,-0.5493555190424495,-0.1773152910602892,-0.06109978264909566,VIS,VPU,standard,10
VHT-VIS,-0.019493214320273254,0.0718591173814919,-0.9670758124030612,-0.42315837219590974,-0.15286307499193785,-0.04327104564387907,VHT,VIS,adaptive,10
VOX-VGT,-0.02276086885336077,0.0751766599868243,-0.9678651441300137,-0.4820464022541994,-0.13258450352632256,-0.049980197271967786,VOX,VGT,ewma,20
VDC-VIS,-0.02608556388224636,0.07858259666581392,-0.9682240993615078,-0.5525176207539287,-0.11530508830478359,-0.05676880875090129,VDC,VIS,ewma,5
VGT-VHT,-0.05223167284511766,0.10557414525280279,-0.9683400476538887,-0.837784877410745,-0.19879577545318683,-0.10934754768552246,VGT,VHT,ewma,15
VNQ-VHT,-0.008344638302126358,0.06021238839654142,-0.9689806343154067,-0.22510007003496016,-0.0847709210575025,-0.02014289034725336,VNQ,VHT,ewma,20
VDC-VGT,-0.06989159400845771,0.12325611844232695,-0.9727029824045319,-0.8838513874059166,-0.2506178134528201,-0.143850324364726,VDC,VGT,standard,10
VGT-VPU,-0.0652572261269159,0.11827524121371026,-0.9744831204246605,-0.8957549351754622,-0.20907506459361125,-0.13477519182126885,VGT,VPU,ewma,20
VFH-VOX,-0.01352703420182307,0.06513834929335838,-0.9752631881370133,-0.3344179106221915,-0.08567503422247624,-0.030865801418163308,VFH,VOX,ewma,20
VGT-VHT,-0.055101278106811216,0.10775660665973613,-0.9753580904666965,-0.86772865467513,-0.18841917918175854,-0.11486940840988202,VGT,VHT,ewma,20
VCR-VHT,-0.0392042774876201,0.09106451475249334,-0.9795723145296573,-0.6741967878568881,-0.18069659104543623,-0.0832079260709565,VCR,VHT,standard,15
VGT-VDE,-0.06337393954480292,0.1157020679051027,-0.9798782476194862,-0.8902812168459754,-0.16596294398629452,-0.13099079525953405,VGT,VDE,ewma,15
VAW-VDE,-0.03777652386171279,0.08948452925249196,-0.980912841526384,-0.6885165406743162,-0.220790056502704,-0.08030914395316457,VAW,VDE,adaptive,5
VOX-VGT,-0.026261084164416942,0.07747968106663838,-0.9842720454518469,-0.5440650824614716,-0.14330921737558056,-0.056949579303651854,VOX,VGT,standard,10
VDC-VOX,-0.03462918384973488,0.0858867724059007,-0.9853575990698252,-0.6467144139017903,-0.1714761192676404,-0.07390666513676858,VDC,VOX,adaptive,15
VGT-VDC,-0.06532801971479883,0.11684182796801022,-0.9870439526705632,-0.9410635232800357,-0.25208087554079894,-0.13459234264752584,VGT,VDC,ewma,15
VOX-VCR,-0.012825406803333435,0.06356893522281025,-0.9883035885866144,-0.3320815087857471,-0.07457337026411492,-0.029307629207039998,VOX,VCR,standard,10
VNQ-VPU,-0.012659816399837586,0.06336725288712446,-0.9888359293632777,-0.3485646625100197,-0.11893781738713038,-0.02895443938102571,VNQ,VPU,standard,15
VFH-VDC,-0.02707535225881404,0.0779028478377281,-0.9893778520056447,-0.584997082856593,-0.13171031679429523,-0.05853281098391516,VFH,VDC,adaptive,20
VDE-VCR,-0.054104748487470045,0.1050353621848522,-0.9911399963019651,-0.8286735577054222,-0.21229570570218292,-0.11261007312796567,VDE,VCR,standard,20
VDE-VPU,-0.05146661177823537,0.10221628546573426,-0.9926658097182546,-0.7527822585234898,-0.23195235921500224,-0.10741134766460847,VDE,VPU,adaptive,15
VOX-VDE,-0.05447765203967759,0.10520389247511212,-0.9930968292299034,-0.8310442640229799,-0.23112207501384396,-0.11331001895170434,VOX,VDE,adaptive,5
VNQ-VOX,-0.03288603216858252,0.08336588598726065,-0.9942440026517384,-0.6272656733002162,-0.17527305500984547,-0.07027045262546427,VNQ,VOX,standard,10
VFH-VHT,-0.02328888159163532,0.07356186365795027,-0.9962890816961314,-0.5235901733865075,-0.1818634167973604,-0.05074343181667673,VFH,VHT,standard,15
VHT-VPU,-0.02194641099837284,0.07219941968527373,-0.9964956963919678,-0.4826661763761627,-0.10621098006657514,-0.04800612056803366,VHT,VPU,ewma,15
VDE-VIS,-0.03607160440646349,0.08586729537936295,-1.002379357894037,-0.6855923652697239,-0.154372901156264,-0.07657429578995911,VDE,VIS,adaptive,15
VNQ-VIS,-0.015255752758916451,0.06507911522551245,-1.002714196909283,-0.37058734912452024,-0.11543541569006732,-0.034211621101405076,VNQ,VIS,ewma,20
VGT-VHT,-0.061473303417336235,0.11113240970443307,-1.0030674554237575,-1.013176389750757,-0.19247035429270665,-0.12672861195949758,VGT,VHT,standard,10
VNQ-VCR,-0.0365134935045831,0.08609695495545451,-1.0048380172021656,-0.6585286870179801,-0.19695587973772466,-0.07743574737274894,VNQ,VCR,adaptive,10
VFH-VPU,-0.033417363470743575,0.08273897073305327,-1.0081991923718634,-0.646359341348596,-0.13747615669703128,-0.07115978576142956,VFH,VPU,standard,20
VFH-VCR,-0.02120143966851507,0.07057175310560397,-1.0089226430576097,-0.4924670169129904,-0.11418436408156285,-0.04636104140424013,VFH,VCR,adaptive,15
VIS-VGT,-0.029983548037031328,0.07885792469344181,-1.01427406754572,-0.6339984978478733,-0.13970774374821204,-0.06415603429423056,VIS,VGT,standard,15
VFH-VDE,-0.038737848002886925,0.08744588308081178,-1.0147744510840055,-0.701293546965688,-0.12541513952580174,-0.08175203075257431,VFH,VDE,adaptive,20
VDE-VOX,-0.052513795151045164,0.10060545422879984,-1.0189685632540884,-0.8403103772783401,-0.22335344640030375,-0.10896453058489874,VDE,VOX,ewma,10
VOX-VGT,-0.026125811858285206,0.07466647862005005,-1.019544690806448,-0.5505652353240043,-0.09153892709067046,-0.05629443497397135,VOX,VGT,ewma,15
VHT-VNQ,-0.01303892638246619,0.06161804559840395,-1.0230594912620699,-0.34076335152970433,-0.11005765953811786,-0.029484624796968117,VHT,VNQ,adaptive,20
VFH-VPU,-0.027957053876996645,0.07598623903672677,-1.025936470409034,-0.55472395138409,-0.1275541683667092,-0.05993867011815979,VFH,VPU,ewma,15
VFH-VDC,-0.01907199096490318,0.06724332614604667,-1.0271947407075726,-0.4297723711940679,-0.12185290948276972,-0.041849141203179396,VFH,VDC,ewma,15
VCR-VDE,-0.058391860994043684,0.10545632574982712,-1.0278365022045282,-0.8817835391078457,-0.19705555721417556,-0.12028817431019478,VCR,VDE,adaptive,5
VAW-VPU,-0.03376202376551942,0.08136481872457306,-1.0294624271094492,-0.6768109567799248,-0.17014564889955563,-0.07158838220717001,VAW,VPU,adaptive,20
VAW-VDC,-0.022374546738300614,0.07022368023677002,-1.0306287920866373,-0.5544959833759794,-0.11250086405014015,-0.04854525474469529,VAW,VDC,ewma,15
VDC-VDE,-0.0557488037265648,0.10244534320944332,-1.0322460778950946,-0.8795235110134095,-0.2748504124475819,-0.11504518288952281,VDC,VDE,standard,15
VDC-VFH,-0.029154896519303912,0.0766713571359118,-1.0323920102130137,-0.6780178735257635,-0.15881244218689172,-0.062259759791660874,VDC,VFH,ewma,5
VDE-VDC,-0.05147674953144775,0.09828592446755612,-1.032464720469154,-0.9433780956772407,-0.21405449790319797,-0.10665812633192695,VDE,VDC,ewma,10
VPU-VHT,-0.031567749013539384,0.07857248298885092,-1.0381210560077812,-0.6364110452260487,-0.15415726212287817,-0.06708681952021689,VPU,VHT,standard,20
VDC-VCR,-0.05037987298519241,0.09669130153936155,-1.038147913898224,-0.8174071543304897,-0.22230096774000807,-0.10445886233763246,VDC,VCR,adaptive,10
VHT-VIS,-0.02290195468615691,0.07012939826092134,-1.0395348668887767,-0.507109603589237,-0.12245356949390684,-0.04955075129661046,VHT,VIS,standard,20
VGT-VDC,-0.08027282771972863,0.1251240112744729,-1.0411497073408331,-1.041119421548012,-0.30384216858133883,-0.16182972568781984,VGT,VDC,standard,20
VFH-VNQ,-0.025791685471075024,0.07265070207007435,-1.0432340405736347,-0.6201131762422857,-0.1293937819023293,-0.05534970424375418,VFH,VNQ,adaptive,20
VAW-VHT,-0.02366902053055121,0.07045435565548992,-1.045627624369747,-0.5681835406561131,-0.14067219676675125,-0.051047566390365895,VAW,VHT,standard,5
VDE-VDC,-0.053005733723870116,0.09850040273134074,-1.0457392139280646,-0.9285711570796666,-0.19415689802810465,-0.10943836043581112,VDE,VDC,standard,20
VDE-VOX,-0.053876510806139186,0.09925179007399873,-1.0465958420366264,-0.8392050045045327,-0.19786024481715958,-0.11116294680665817,VDE,VOX,adaptive,20
VDE-VOX,-0.058767121411576785,0.10379489302346505,-1.0479043644949622,-0.8836111166292607,-0.25127604713296836,-0.1206484977061838,VDE,VOX,standard,15
VPU-VFH,-0.03516669331204576,0.08125539413665182,-1.0481358710637234,-0.6889356987388178,-0.14219868468238273,-0.07419024146885789,VPU,VFH,standard,5
VDC-VGT,-0.07500399556572909,0.11920494802462597,-1.0486477083141303,-0.9990404646187567,-0.20756426603317313,-0.15171506705103177,VDC,VGT,adaptive,20
VDE-VPU,-0.05376196467121759,0.09852118542116133,-1.0531944396289263,-0.9294471789800266,-0.1524861854235734,-0.11080033213827878,VDE,VPU,standard,20
VHT-VNQ,-0.015133048619460887,0.061811801474075556,-1.0537316024801227,-0.40164527898263314,-0.10482347865196673,-0.03357111404883739,VHT,VNQ,ewma,20
VCR-VGT,-0.02630838851997943,0.07239492887536025,-1.054057096338292,-0.5686845770341761,-0.1384537513742521,-0.05631789138882459,VCR,VGT,ewma,10
VGT-VIS,-0.03296542421790106,0.07870811060165372,-1.0540898972634956,-0.6930785713354903,-0.17202554327808217,-0.06971183995213115,VGT,VIS,adaptive,10
VIS-VNQ,-0.022868664789092812,0.06907892696984305,-1.0548609827263846,-0.5837848646615525,-0.12008455096108084,-0.049332294214819994,VIS,VNQ,adaptive,10
VAW-VGT,-0.05020094345672681,0.09493580230226759,-1.0554600164192576,-0.8448167164064836,-0.1777728416221891,-0.10383851157957003,VAW,VGT,standard,20
VPU-VNQ,-0.019154860866718103,0.0651969349831742,-1.0607072385314635,-0.5098993042206559,-0.07859836355730199,-0.04173809845625487,VPU,VNQ,standard,5
VAW-VDC,-0.029438242596460468,0.07469557625628995,-1.063493269318892,-0.6659886835047237,-0.12861806021170785,-0.06252990147050597,VAW,VDC,adaptive,5
VFH-VCR,-0.024385626198072125,0.06945763626203658,-1.0709495773430024,-0.5865007633115232,-0.1391245955542253,-0.05227748849591862,VFH,VCR,standard,10
VOX-VDC,-0.04552657823540839,0.0891655577345638,-1.071339434894588,-0.878517163619393,-0.20136315684559325,-0.09442580786964816,VOX,VDC,standard,5
VDE-VNQ,-0.0522896696750406,0.09545106635614557,-1.071645122259597,-0.8256692181698025,-0.2337833317326785,-0.10767802915648661,VDE,VNQ,adaptive,20
VAW-VPU,-0.03866685036215074,0.08221028030638945,-1.0785372587430462,-0.7860980200887746,-0.16090926078480627,-0.08079661069393218,VAW,VPU,adaptive,10
VDE-VPU,-0.059296274138004666,0.10121866063788337,-1.0798035999411162,-0.8701095140550064,-0.24150943940547553,-0.12113226740762195,VDE,VPU,adaptive,10
VFH-VDC,-0.023671057861913612,0.06799171838433732,-1.0835298711744952,-0.5255972169846201,-0.0995688901090509,-0.050736578554644085,VFH,VDC,ewma,20
VFH-VCR,-0.027134828722858835,0.07100666978411335,-1.0863039902783407,-0.6284372313460721,-0.13226147714049608,-0.05769221732154606,VFH,VCR,adaptive,10
VDE-VCR,-0.06515326400566873,0.10597247898547242,-1.0866336723278396,-0.9719649657689976,-0.20217282543274306,-0.1322243936250228,VDE,VCR,adaptive,10
VHT-VAW,-0.02380403371123602,0.0678597138183211,-1.0875971848161554,-0.578154821499376,-0.08966083417976889,-0.050963760088497456,VHT,VAW,standard,15
VIS-VPU,-0.035133231595606336,0.0782469137847049,-1.0880075325379472,-0.7464563544313834,-0.1534641388591721,-0.07367052360848092,VIS,VPU,ewma,15
VDE-VAW,-0.04314657089708259,0.0855717131780089,-1.0885205804319493,-0.8050656643325089,-0.22718086030186324,-0.08953190631239194,VDE,VAW,ewma,10
VDC-VAW,-0.0296239172297212,0.07309760777138082,-1.089282120951919,-0.6621497488489999,-0.11045469330775504,-0.06266027310015632,VDC,VAW,ewma,5
VGT-VOX,-0.030531097378527553,0.07386499100956234,-1.0902471695705236,-0.7358425747909988,-0.12057463849983496,-0.06445841467914903,VGT,VOX,ewma,10
VFH-VNQ,-0.016643000831791085,0.0611093105726885,-1.0905539631726056,-0.433452161287447,-0.09995304731643462,-0.03640923075871627,VFH,VNQ,ewma,20
VPU-VDE,-0.06549646014193748,0.1058115653125001,-1.0915296432940413,-1.075531367571018,-0.21272763082247947,-0.13276289825264442,VPU,VDE,standard,10
VHT-VGT,-0.06831256155898059,0.10807029005195247,-1.094774165055949,-0.9552194516245824,-0.26089989556202653,-0.13809517509277414,VHT,VGT,ewma,20
VNQ-VOX,-0.043404971515612796,0.08515522340020805,-1.0968789439566493,-0.8180083633674288,-0.17969572473934714,-0.08994177478748189,VNQ,VOX,standard,5
VFH-VGT,-0.05362952173878311,0.09446639777923165,-1.0969987654336697,-0.8886070331488543,-0.15168517367443324,-0.10989355705260417,VFH,VGT,adaptive,5
VAW-VNQ,-0.021717667468760585,0.06536447358752914,-1.097196436114855,-0.550401496685416,-0.10862189236991338,-0.046670390686258,VAW,VNQ,adaptive,15
VPU-VGT,-0.07866105586204537,0.11703988378696902,-1.099292409553556,-1.0757996192470904,-0.20925616135649117,-0.1574716184827205,VPU,VGT,adaptive,5
VPU-VAW,-0.033044465002247926,0.07547454690974433,-1.1002976288357984,-0.6935604512975384,-0.11359635163326187,-0.06939929455249161,VPU,VAW,ewma,5
VAW-VPU,-0.03843399163862983,0.08034157966232536,-1.1007250792219512,-0.7782356826115182,-0.15835408359590053,-0.08008894608507977,VAW,VPU,ewma,20
VGT-VCR,-0.032840758305120656,0.0751481794266089,-1.1023654722869825,-0.7528051850159639,-0.1567227889513063,-0.06896190637155575,VGT,VCR,ewma,20
VDC-VAW,-0.03219358461486647,0.07445020790593516,-1.1040074558114692,-0.6653766676871277,-0.12685444531937662,-0.06767011801556166,VDC,VAW,standard,15
VNQ-VGT,-0.0704792509554339,0.10911813211170054,-1.1041176074394612,-0.9740468177846388,-0.23358022248884458,-0.14204234639737456,VNQ,VGT,ewma,15
VDE-VDC,-0.06133127935953867,0.10079926641247279,-1.1044850158330382,-0.8844801285872284,-0.26123967575650575,-0.1246438422863736,VDE,VDC,adaptive,20
VIS-VHT,-0.027062526368884652,0.06963808678218153,-1.1066146404901347,-0.6866643468715514,-0.15658646067857118,-0.057364743953886244,VIS,VHT,adaptive,10
VDE-VGT,-0.08434590030478495,0.12119381234568795,-1.1085211175763863,-1.1279257190726324,-0.2733869981896041,-0.16785949733834815,VDE,VGT,standard,10
VPU-VGT,-0.08086395003355439,0.11791966072404945,-1.1097721044143483,-1.0464817915880633,-0.20702584377814282,-0.16137770821084008,VPU,VGT,ewma,20
VGT-VNQ,-0.07411243586854187,0.11154527762024906,-1.1126641890755526,-1.1180483094242393,-0.22004172458087745,-0.14867610644978102,VGT,VNQ,ewma,20
VGT-VDE,-0.07520109020013632,0.11252105825480915,-1.1126903011933342,-1.1192485614971845,-0.21687098271372063,-0.15072715191479613,VGT,VDE,ewma,5
VOX-VNQ,-0.04765903850132746,0.08746410949374611,-1.1165612851556017,-0.8903131420575126,-0.1968466449166545,-0.09802403506413526,VOX,VNQ,standard,5
VOX-VPU,-0.05701582594622785,0.0956851227314762,-1.1184165614392247,-0.9734540484108717,-0.2187797293724626,-0.11611367287807917,VOX,VPU,standard,15
VDC-VDE,-0.06833440749074556,0.10538131605744944,-1.1229163946504004,-1.1099506577181728,-0.2356382282621512,-0.13760220938694445,VDC,VDE,standard,5
VAW-VDE,-0.0481696014404049,0.08734332246897343,-1.1239508489647523,-0.8979694593331661,-0.1827694732783849,-0.09892646756663315,VAW,VDE,ewma,20
VFH-VPU,-0.04805018788297128,0.08719935102536848,-1.1244371286025512,-0.8474130359825544,-0.15942442322323458,-0.09870527762360859,VFH,VPU,standard,5
VAW-VDC,-0.031052595772416564,0.07207885141865145,-1.1244989921057893,-0.7127812111067302,-0.13618628230663343,-0.06520314686041218,VAW,VDC,ewma,10
VDE-VOX,-0.06332839136405231,0.10072660465112797,-1.1251088206196491,-0.9812256779158145,-0.1978602448171588,-0.1281003946275313,VDE,VOX,adaptive,15
VOX-VDC,-0.04450061038695019,0.08397349410541081,-1.1253623705156865,-0.8571638935181833,-0.15138847113339726,-0.09175125983171206,VOX,VDC,ewma,5
VHT-VAW,-0.027239553760237692,0.06851895476145745,-1.1272727966902034,-0.649950425145442,-0.10509933698167995,-0.05756149348880091,VHT,VAW,standard,10
VPU-VGT,-0.08940180983300343,0.12362868011088192,-1.1275847134174253,-1.1262054924172469,-0.19920373328727958,-0.17676497749049846,VPU,VGT,standard,10
VIS-VNQ,-0.030571556777435057,0.07127313267568121,-1.1304618409866314,-0.7393332165576851,-0.1215700731243392,-0.0641868078773894,VIS,VNQ,standard,5
VGT-VFH,-0.05717878136497232,0.09478044460167803,-1.1308111268669312,-1.0190118509063995,-0.2154547457273427,-0.1162387041296179,VGT,VFH,adaptive,5
VDC-VCR,-0.06390875067272192,0.10057850360262688,-1.1325357466319155,-0.9865885161183463,-0.23756838795294288,-0.12909114206137073,VDC,VCR,standard,5
VCR-VDC,-0.05827293914983333,0.09543396176486121,-1.1345325830295705,-1.0057089751454298,-0.21386965031544314,-0.11828900242791773,VCR,VDC,adaptive,20
VFH-VAW,-0.02330278754467611,0.06455769531229744,-1.1354616547272065,-0.5687991922062743,-0.14844054471467438,-0.04959861207100191,VFH,VAW,adaptive,5
VGT-VHT,-0.07735745513666926,0.11216129956952049,-1.1354848385804388,-1.1259073236347334,-0.2667397011720338,-0.15431847937371623,VGT,VHT,standard,20
VAW-VPU,-0.04347252724603585,0.08231589426005882,-1.1355343714147124,-0.8787022910892781,-0.17169040788689693,-0.08962401541911791,VAW,VPU,adaptive,5
VHT-VIS,-0.029491513580675813,0.06985338764922239,-1.1379764998635782,-0.6405626510186726,-0.11714031774966394,-0.06198597148902241,VHT,VIS,adaptive,5
VOX-VDE,-0.07098634683094537,0.10595366091480031,-1.1418798160096904,-1.1099450118517604,-0.21202826394636187,-0.14230146799535714,VOX,VDE,standard,5
VFH-VOX,-0.027626779002229988,0.06786405668379863,-1.1438570400222186,-0.6790736612193317,-0.108795581385008,-0.05820801402002296,VFH,VOX,standard,20
VDE-VFH,-0.05076426618561273,0.0880640995127591,-1.1442150290881419,-0.9037490639556239,-0.20435209303930613,-0.10372097748923714,VDE,VFH,ewma,10
VCR-VIS,-0.022944328155844722,0.06371498867910629,-1.1448535057146598,-0.6138634056282227,-0.12942565038339815,-0.04880867441627901,VCR,VIS,adaptive,10
VGT-VFH,-0.06089713814508678,0.09680709452690102,-1.145547634572075,-1.0272163635791909,-0.19217960162479764,-0.12314803534121066,VGT,VFH,standard,20
VNQ-VIS,-0.02629831831783125,0.06642781135474884,-1.1485899770258914,-0.6325809561030937,-0.12460360977745233,-0.055517765239010974,VNQ,VIS,adaptive,10
VNQ-VFH,-0.0349155257401329,0.07391039354693439,-1.1488983032705682,-0.6644137078888751,-0.16230129354277023,-0.07269373759591546,VNQ,VFH,standard,15
VDE-VIS,-0.04777726433662158,0.08507189018265807,-1.1493486758867557,-0.9116756929724513,-0.16595355823083957,-0.09786530761909029,VDE,VIS,adaptive,10
VCR-VGT,-0.028676657462500137,0.06835269115633184,-1.1510396464501442,-0.6687568657206444,-0.13690588698261474,-0.06025282856787917,VCR,VGT,ewma,5
VNQ-VGT,-0.0788624757961278,0.11190925135993983,-1.1514908216270727,-1.091490046456718,-0.23156347465008198,-0.15685088835488592,VNQ,VGT,ewma,5
VDE-VCR,-0.07153673976004304,0.10549959349024617,-1.1520114508429786,-1.0860533172936921,-0.24412659732698738,-0.14316715172365446,VDE,VCR,ewma,10
VOX-VDC,-0.05366407951481137,0.08994593720472055,-1.1525154191107905,-0.9427728153657584,-0.12970432687885336,-0.10921318460603813,VOX,VDC,standard,10
VDE-VDC,-0.06243502332864744,0.09752486831412477,-1.1528856718524085,-0.9374925454188815,-0.2359479870094443,-0.12600851822301717,VDE,VDC,ewma,15
VDC-VNQ,-0.019358964311553328,0.06013637537819859,-1.1533612372770006,-0.5287828924707048,-0.11019169852867783,-0.04152485484873181,VDC,VNQ,standard,15
VAW-VNQ,-0.02761625323444192,0.06719096992240146,-1.1551589941934244,-0.6993779936289644,-0.09599575815723504,-0.05809973889055664,VAW,VNQ,adaptive,5
VHT-VCR,-0.04956582227300776,0.08618499872242782,-1.1552569907632637,-0.8884940504624865,-0.16616635461168694,-0.1012686584929946,VHT,VCR,ewma,15
VDC-VGT,-0.0937579456477476,0.12436055340112817,-1.1559770499255713,-1.1047489357670721,-0.27219037112423305,-0.1840915330878301,VDC,VGT,standard,15
VHT-VOX,-0.03583150697695188,0.07414487738691326,-1.1576188403286958,-0.7547794937990253,-0.14682907998167183,-0.07439967749003418,VHT,VOX,ewma,10
VCR-VAW,-0.033500780430746765,0.0719811138625008,-1.160037347994516,-0.7537659514458721,-0.19706336856296047,-0.06976772622013006,VCR,VAW,adaptive,15
VIS-VAW,-0.006147983438336237,0.04839026869587626,-1.1603155955015612,-0.21309830238401858,-0.06977585721608115,-0.014554788467616264,VIS,VAW,adaptive,10
VGT-VPU,-0.08861124100562995,0.11933667014638646,-1.1615142339366424,-1.1789860949973139,-0.2615268932587502,-0.17456320410169135,VGT,VPU,adaptive,5
VIS-VDC,-0.03556521224100167,0.07366681870030861,-1.1615163210603412,-0.839235205012539,-0.143226171286156,-0.0738243252464359,VIS,VDC,ewma,20
VFH-VAW,-0.017050219237728658,0.057695165694781135,-1.1621462288961535,-0.47627605227518277,-0.1115944491219154,-0.036804531853504185,VFH,VAW,ewma,20
VOX-VCR,-0.01940148023554862,0.059660906629563,-1.1632655981322109,-0.5512358531614479,-0.1004533955706538,-0.04155201491351357,VOX,VCR,ewma,15
VDC-VNQ,-0.017804725180336357,0.05825948462627654,-1.163840113164246,-0.4863658766872837,-0.10018340932441294,-0.03832480580730435,VDC,VNQ,ewma,15
VGT-VPU,-0.09381640042288748,0.12278388533123188,-1.1712970316496867,-1.1910516604720935,-0.26823475935080443,-0.18382000482041128,VGT,VPU,standard,20
VPU-VCR,-0.059849109632652775,0.09375395568899837,-1.171674398433335,-0.9752073891440163,-0.1524422141750309,-0.12081228671985123,VPU,VCR,ewma,5
VDE-VPU,-0.07496429953834981,0.10624541288079878,-1.1761853632076567,-1.173798193905879,-0.23765416550973928,-0.14915396235756584,VDE,VPU,standard,10
VDE-VAW,-0.050297306189115834,0.08525268094767449,-1.1764709927500723,-0.9177727432279343,-0.22768484756263407,-0.1024429827281943,VDE,VAW,ewma,15
VIS-VDE,-0.04443607698462282,0.0800770804207664,-1.1793146864047335,-0.9214609141815234,-0.20310562810595445,-0.09105095361910343,VIS,VDE,ewma,5
VGT-VIS,-0.041721225462410104,0.07775391035030875,-1.17963488973318,-0.9193394487198793,-0.15497652614162327,-0.08575414922594649,VGT,VIS,ewma,20
VIS-VGT,-0.03785218501249075,0.07443034085141455,-1.180327592317093,-0.8198260400670836,-0.1602230841783696,-0.07817710964789149,VIS,VGT,ewma,15
